id,Calories
750574,16.792534
750575,101.339905
750576,21.922356
750577,5.649056
750578,83.51562
750579,84.08624
750580,32.480846
750581,147.54854
750582,102.42345
750583,99.67719
750584,77.37694
750585,27.255386
750586,100.19521
750587,9.658425
750588,190.73586
750589,19.192831
750590,113.0906
750591,24.6993
750592,70.46586
750593,123.575806
750594,17.352343
750595,244.96802
750596,68.25242
750597,139.03851
750598,188.92564
750599,63.972603
750600,205.11098
750601,110.88877
750602,127.610115
750603,98.071014
750604,21.391203
750605,52.62483
750606,37.775642
750607,33.855217
750608,142.61414
750609,200.47754
750610,271.4091
750611,78.776505
750612,56.40502
750613,170.46477
750614,48.218666
750615,158.01836
750616,15.505662
750617,49.43456
750618,253.77425
750619,25.100456
750620,87.072716
750621,190.48442
750622,28.630974
750623,15.973844
750624,70.63823
750625,202.18951
750626,120.072495
750627,7.8059216
750628,154.4972
750629,23.632647
750630,54.306263
750631,79.34609
750632,27.289326
750633,100.463615
750634,201.98581
750635,134.34856
750636,1.4143213
750637,118.16224
750638,19.299711
750639,100.36998
750640,126.87037
750641,68.67833
750642,31.272852
750643,111.490715
750644,120.12131
750645,179.27419
750646,116.40119
750647,173.11746
750648,46.88852
750649,179.01613
750650,175.34003
750651,6.460959
750652,4.29357
750653,20.239197
750654,8.168584
750655,88.73488
750656,14.78148
750657,2.8549073
750658,32.68888
750659,55.046997
750660,36.107407
750661,109.353355
750662,86.95428
750663,95.94876
750664,52.821968
750665,72.286415
750666,9.420698
750667,195.30061
750668,154.65575
750669,6.1492896
750670,26.78585
750671,128.37001
750672,211.62341
750673,76.52454
750674,49.097713
750675,80.8337
750676,212.8358
750677,137.2596
750678,61.080734
750679,52.765408
750680,75.29753
750681,102.545746
750682,106.90436
750683,105.967285
750684,21.36797
750685,77.03318
750686,191.68748
750687,135.14113
750688,112.229126
750689,25.199203
750690,61.826893
750691,93.02578
750692,5.593565
750693,185.629
750694,49.47747
750695,210.24872
750696,207.24431
750697,38.64288
750698,167.76411
750699,159.1449
750700,134.0713
750701,26.462954
750702,67.041374
750703,148.73232
750704,50.815495
750705,117.8543
750706,151.25467
750707,143.16965
750708,233.20985
750709,178.70465
750710,122.59491
750711,59.49375
750712,104.95708
750713,53.673264
750714,62.016304
750715,49.64066
750716,19.51851
750717,123.490654
750718,158.54718
750719,124.613014
750720,192.9079
750721,69.18007
750722,22.74403
750723,66.01364
750724,95.962814
750725,13.975852
750726,140.73491
750727,234.59143
750728,75.82446
750729,178.07922
750730,12.085475
750731,219.66515
750732,2.0521448
750733,162.62451
750734,48.721706
750735,23.30901
750736,89.67104
750737,7.193114
750738,84.276505
750739,112.32794
750740,66.63866
750741,93.96226
750742,13.674906
750743,166.35802
750744,19.000402
750745,23.668125
750746,68.83837
750747,104.31567
750748,76.383194
750749,40.51661
750750,128.73279
750751,44.81987
750752,49.30075
750753,95.95231
750754,183.64407
750755,68.74619
750756,50.419212
750757,82.60123
750758,8.079476
750759,86.71005
750760,122.5072
750761,25.562586
750762,62.251175
750763,21.163088
750764,154.9703
750765,31.919178
750766,170.2011
750767,61.409668
750768,164.63844
750769,13.716212
750770,28.004236
750771,193.88602
750772,132.37503
750773,71.839386
750774,13.356518
750775,79.385864
750776,76.83925
750777,113.82631
750778,132.85631
750779,6.8081813
750780,188.24234
750781,16.844479
750782,50.557625
750783,69.71188
750784,198.83057
750785,51.504112
750786,33.914955
750787,186.414
750788,83.16202
750789,42.777798
750790,92.64846
750791,65.84142
750792,189.06795
750793,110.32555
750794,78.112045
750795,169.75969
750796,145.89818
750797,58.56256
750798,52.12743
750799,26.829622
750800,112.76983
750801,8.39485
750802,2.1660366
750803,12.962168
750804,27.81814
750805,81.27783
750806,112.77555
750807,25.02127
750808,267.34055
750809,29.5769
750810,88.581604
750811,79.629745
750812,78.48819
750813,106.42394
750814,126.90176
750815,25.056862
750816,7.6160316
750817,94.77679
750818,13.036652
750819,169.0826
750820,112.629814
750821,99.82259
750822,26.048283
750823,61.361324
750824,66.95187
750825,44.50002
750826,86.69093
750827,29.63746
750828,98.09188
750829,27.431717
750830,99.07774
750831,78.222534
750832,31.238346
750833,25.654299
750834,78.59913
750835,144.09547
750836,196.57816
750837,6.1496706
750838,141.28928
750839,101.243355
750840,52.93019
750841,72.6445
750842,12.498588
750843,68.732346
750844,29.935469
750845,75.76627
750846,160.48196
750847,135.28542
750848,12.123464
750849,157.10219
750850,37.887436
750851,142.07051
750852,51.9749
750853,120.85742
750854,42.004704
750855,36.655113
750856,174.31444
750857,22.482206
750858,53.37287
750859,97.96093
750860,146.6147
750861,169.19714
750862,121.24345
750863,154.85423
750864,164.1419
750865,35.36505
750866,144.99588
750867,50.01967
750868,147.51349
750869,99.81965
750870,89.77455
750871,131.6049
750872,90.622765
750873,207.67177
750874,97.70451
750875,166.84436
750876,52.75543
750877,116.51862
750878,126.68877
750879,15.502643
750880,44.509205
750881,98.58959
750882,22.30023
750883,10.846103
750884,33.3086
750885,216.82648
750886,164.0841
750887,130.50208
750888,149.98116
750889,57.8523
750890,8.862681
750891,109.8355
750892,30.550186
750893,52.50578
750894,153.28836
750895,78.64638
750896,148.39456
750897,9.328699
750898,33.131374
750899,12.110043
750900,208.98532
750901,104.87085
750902,189.50589
750903,156.0287
750904,107.46798
750905,122.93659
750906,12.458348
750907,21.166521
750908,172.5917
750909,8.128334
750910,176.20703
750911,77.27385
750912,3.7940238
750913,102.335976
750914,187.29884
750915,148.0003
750916,45.292442
750917,149.61485
750918,4.162353
750919,147.41437
750920,163.65706
750921,51.273846
750922,119.98895
750923,81.1655
750924,79.66391
750925,18.997648
750926,157.19582
750927,180.00119
750928,8.590002
750929,30.717361
750930,34.056828
750931,135.82918
750932,140.23238
750933,11.901853
750934,210.81772
750935,8.313093
750936,63.304058
750937,23.838211
750938,103.782135
750939,13.403569
750940,17.991161
750941,28.990732
750942,123.44879
750943,12.507649
750944,33.131603
750945,9.903195
750946,43.767616
750947,264.62714
750948,14.988777
750949,39.6965
750950,72.17823
750951,197.90674
750952,20.021729
750953,45.5073
750954,49.795227
750955,123.40113
750956,122.26637
750957,72.048416
750958,7.6154394
750959,87.70361
750960,127.08995
750961,5.8148317
750962,52.24232
750963,166.48735
750964,189.1816
750965,85.211044
750966,135.28593
750967,86.81154
750968,55.311832
750969,166.81189
750970,125.94911
750971,62.017986
750972,10.068892
750973,148.5326
750974,159.08441
750975,19.91183
750976,162.8285
750977,2.5120184
750978,206.1056
750979,78.62746
750980,70.245476
750981,32.363667
750982,10.531004
750983,82.44613
750984,130.05014
750985,62.04676
750986,175.50075
750987,136.59943
750988,92.94599
750989,107.921265
750990,150.02824
750991,10.726922
750992,136.88327
750993,56.565464
750994,64.233574
750995,14.3452425
750996,15.929673
750997,18.419436
750998,159.46283
750999,60.31157
751000,22.349781
751001,93.286575
751002,171.26865
751003,106.20335
751004,98.73623
751005,128.59619
751006,159.52878
751007,147.22086
751008,171.01567
751009,246.89545
751010,4.81538
751011,70.583534
751012,18.719063
751013,47.909687
751014,41.211678
751015,69.84948
751016,92.64501
751017,56.908455
751018,153.83327
751019,51.65935
751020,79.86543
751021,115.99322
751022,27.014107
751023,64.68134
751024,113.046715
751025,109.93143
751026,73.95342
751027,56.83232
751028,112.363174
751029,109.38901
751030,86.966255
751031,91.73496
751032,12.060455
751033,76.7824
751034,152.58656
751035,9.382663
751036,132.52112
751037,77.22983
751038,18.62525
751039,25.78313
751040,161.5986
751041,175.73868
751042,25.684715
751043,177.59924
751044,146.49213
751045,212.11308
751046,43.08531
751047,85.85514
751048,112.79027
751049,85.985756
751050,187.79025
751051,218.67279
751052,94.34125
751053,140.77496
751054,24.144835
751055,170.2162
751056,163.31198
751057,42.346806
751058,74.814
751059,38.13788
751060,54.933376
751061,12.718802
751062,57.54377
751063,81.968605
751064,71.930565
751065,103.28796
751066,104.19484
751067,268.73672
751068,116.412506
751069,9.485513
751070,138.12024
751071,210.63837
751072,44.942924
751073,30.858215
751074,23.58369
751075,15.876715
751076,84.40449
751077,77.988174
751078,46.318596
751079,6.1584525
751080,26.402487
751081,110.41628
751082,52.629055
751083,123.71866
751084,28.697254
751085,26.17856
751086,43.87136
751087,15.339243
751088,239.00787
751089,37.2584
751090,175.6705
751091,16.99364
751092,167.03104
751093,11.75272
751094,46.525608
751095,110.41719
751096,47.693184
751097,30.252192
751098,140.36148
751099,141.81828
751100,155.9874
751101,41.355145
751102,113.47517
751103,25.071684
751104,172.29597
751105,226.7773
751106,35.43964
751107,187.60869
751108,104.25715
751109,31.384844
751110,38.09696
751111,14.256377
751112,198.24963
751113,65.22457
751114,192.03743
751115,91.03418
751116,71.25064
751117,72.68304
751118,162.5187
751119,216.02069
751120,52.01666
751121,51.89909
751122,109.567474
751123,173.55003
751124,33.291206
751125,10.6889305
751126,85.42572
751127,15.33642
751128,37.99275
751129,31.83595
751130,64.33496
751131,7.0648537
751132,92.144066
751133,107.33292
751134,62.471783
751135,194.91931
751136,129.12798
751137,54.181175
751138,156.80203
751139,48.0227
751140,140.32463
751141,124.61212
751142,129.53316
751143,6.3897653
751144,133.61964
751145,108.493904
751146,91.144035
751147,99.73989
751148,48.810284
751149,89.94104
751150,265.63245
751151,35.21662
751152,131.4524
751153,19.174723
751154,25.562527
751155,62.896774
751156,95.60895
751157,107.78334
751158,137.03966
751159,24.237335
751160,32.525036
751161,192.36308
751162,85.03792
751163,44.363487
751164,150.48631
751165,175.76976
751166,58.22053
751167,6.7646003
751168,165.8334
751169,36.45303
751170,67.21759
751171,242.54517
751172,36.568775
751173,198.25943
751174,76.52767
751175,127.82224
751176,24.610878
751177,146.51494
751178,69.50015
751179,196.70934
751180,78.34152
751181,12.86408
751182,52.75798
751183,210.11674
751184,57.744255
751185,66.970856
751186,179.82501
751187,187.92029
751188,3.8686857
751189,109.75699
751190,127.77726
751191,7.5380797
751192,188.9916
751193,20.849213
751194,166.73926
751195,3.0624282
751196,57.760277
751197,99.34555
751198,116.82443
751199,238.411
751200,10.982384
751201,40.87757
751202,173.0279
751203,38.92511
751204,26.506392
751205,37.438507
751206,150.99054
751207,148.41336
751208,201.93883
751209,6.271946
751210,120.97222
751211,132.85924
751212,5.977088
751213,82.09678
751214,44.26252
751215,166.80948
751216,23.58423
751217,14.3457575
751218,107.318695
751219,107.47491
751220,187.78038
751221,190.75578
751222,48.394524
751223,74.909355
751224,181.65375
751225,14.640786
751226,168.54816
751227,82.82912
751228,28.556576
751229,130.19312
751230,130.88126
751231,71.72482
751232,18.05834
751233,11.27029
751234,48.445335
751235,10.843884
751236,7.619162
751237,9.474058
751238,94.037834
751239,15.724353
751240,56.68433
751241,7.8430195
751242,27.288488
751243,69.094604
751244,79.22481
751245,92.01131
751246,112.66227
751247,44.907936
751248,28.145536
751249,75.394394
751250,79.13696
751251,19.466133
751252,141.97832
751253,101.45566
751254,16.10592
751255,62.94872
751256,195.263
751257,43.164467
751258,50.34974
751259,68.06596
751260,193.53195
751261,98.13636
751262,22.172413
751263,11.552032
751264,17.851507
751265,171.8977
751266,20.600464
751267,104.958
751268,82.64562
751269,14.463259
751270,52.13742
751271,72.61818
751272,146.8643
751273,65.898384
751274,133.31747
751275,32.633583
751276,53.57772
751277,54.840576
751278,66.05464
751279,19.90085
751280,22.40859
751281,40.470898
751282,49.898544
751283,85.82534
751284,3.7712135
751285,55.72093
751286,59.60643
751287,55.129208
751288,65.51397
751289,101.092964
751290,40.79147
751291,35.17106
751292,97.23838
751293,67.65513
751294,74.59697
751295,35.707294
751296,165.25096
751297,29.893806
751298,150.44815
751299,193.04556
751300,3.4071949
751301,35.73136
751302,34.868732
751303,147.90158
751304,38.66118
751305,109.044945
751306,14.051569
751307,191.60725
751308,185.78362
751309,16.423656
751310,65.67671
751311,131.8581
751312,40.32701
751313,84.321175
751314,64.94735
751315,89.316055
751316,68.34925
751317,185.47261
751318,91.22264
751319,143.55038
751320,183.00249
751321,63.31015
751322,73.86167
751323,127.920074
751324,140.52058
751325,189.01106
751326,27.262695
751327,34.362526
751328,199.0056
751329,42.065773
751330,158.40973
751331,36.863583
751332,83.93441
751333,98.95346
751334,11.537244
751335,48.37855
751336,163.96045
751337,6.784572
751338,172.25757
751339,81.192665
751340,117.99343
751341,41.883217
751342,53.61996
751343,97.05835
751344,63.78693
751345,42.179016
751346,105.847084
751347,169.23218
751348,6.7358313
751349,108.046196
751350,92.14129
751351,3.8142326
751352,163.0466
751353,12.279814
751354,155.93343
751355,112.27207
751356,60.901596
751357,79.39754
751358,232.08585
751359,57.65312
751360,147.59482
751361,63.973656
751362,50.543213
751363,12.481369
751364,81.3681
751365,110.57652
751366,56.31798
751367,155.6136
751368,92.061264
751369,133.73122
751370,87.62078
751371,39.434772
751372,151.37015
751373,155.32835
751374,55.15606
751375,31.920118
751376,98.543594
751377,74.72971
751378,125.89633
751379,194.0482
751380,123.282684
751381,17.42139
751382,14.556541
751383,157.50493
751384,116.85633
751385,60.527206
751386,29.50971
751387,18.86458
751388,88.5538
751389,162.0082
751390,132.81842
751391,223.86458
751392,27.220486
751393,16.746386
751394,48.019485
751395,167.65976
751396,105.301094
751397,118.96711
751398,205.75496
751399,171.54718
751400,10.758454
751401,10.980669
751402,130.61267
751403,95.51419
751404,125.792786
751405,78.276794
751406,97.01592
751407,45.33467
751408,90.401665
751409,22.940844
751410,197.86633
751411,85.403595
751412,102.054245
751413,10.817266
751414,163.56711
751415,40.96829
751416,22.224438
751417,27.198393
751418,49.11781
751419,184.22234
751420,61.740376
751421,169.16835
751422,141.87679
751423,195.51292
751424,73.88841
751425,92.93719
751426,30.06647
751427,196.20183
751428,36.738632
751429,125.90858
751430,1.7161806
751431,154.54298
751432,61.87252
751433,133.15988
751434,126.31047
751435,55.94512
751436,208.81718
751437,13.414016
751438,93.93634
751439,58.197144
751440,23.534243
751441,147.00998
751442,29.691603
751443,12.604989
751444,46.14383
751445,132.33942
751446,107.51463
751447,86.66175
751448,12.334656
751449,40.247368
751450,104.81072
751451,51.46495
751452,47.864464
751453,7.185496
751454,122.3419
751455,51.186714
751456,122.432846
751457,106.86444
751458,3.1283648
751459,146.54016
751460,111.290855
751461,14.073405
751462,27.470484
751463,139.15863
751464,54.777855
751465,83.73149
751466,99.25816
751467,25.456747
751468,172.45143
751469,28.71955
751470,19.549862
751471,145.33139
751472,79.160255
751473,110.65155
751474,19.0926
751475,64.100624
751476,113.90333
751477,38.498474
751478,66.12257
751479,141.66782
751480,85.66093
751481,75.27207
751482,79.47566
751483,39.373608
751484,36.36575
751485,90.2625
751486,11.637564
751487,234.0118
751488,51.682674
751489,189.2495
751490,12.776099
751491,153.53424
751492,106.22413
751493,103.271935
751494,103.26731
751495,104.05011
751496,162.73708
751497,68.75841
751498,208.5194
751499,198.47382
751500,174.01938
751501,57.61276
751502,9.876782
751503,176.54118
751504,20.061321
751505,158.08832
751506,127.00383
751507,24.633818
751508,135.84755
751509,39.102314
751510,122.671936
751511,86.3653
751512,86.55725
751513,168.71638
751514,171.00537
751515,41.674503
751516,26.377588
751517,22.455898
751518,98.94801
751519,44.87385
751520,80.62417
751521,29.887129
751522,96.072784
751523,38.268383
751524,107.67078
751525,187.10645
751526,22.618153
751527,103.01021
751528,11.826449
751529,81.95223
751530,120.83607
751531,63.18257
751532,8.473853
751533,65.22943
751534,41.7228
751535,72.61883
751536,7.4451528
751537,18.784525
751538,136.38234
751539,20.673347
751540,227.3634
751541,36.54415
751542,168.30437
751543,193.99129
751544,90.959816
751545,97.29113
751546,46.70341
751547,27.582952
751548,2.6513343
751549,212.97435
751550,7.8142557
751551,72.177734
751552,120.95872
751553,66.15046
751554,52.55482
751555,50.138573
751556,6.7704782
751557,27.526953
751558,51.789745
751559,53.733093
751560,198.12971
751561,142.55603
751562,60.74027
751563,194.58221
751564,47.109962
751565,25.581057
751566,155.78822
751567,23.726122
751568,171.97083
751569,24.698116
751570,16.15931
751571,120.91133
751572,24.717278
751573,149.41203
751574,92.98254
751575,70.88055
751576,60.88094
751577,74.36768
751578,39.36013
751579,87.58946
751580,22.358301
751581,14.528651
751582,134.75465
751583,47.993763
751584,143.24174
751585,92.41177
751586,12.5143585
751587,61.352306
751588,21.215218
751589,164.5276
751590,67.082985
751591,49.26003
751592,248.59544
751593,24.008398
751594,134.26627
751595,49.801884
751596,89.75457
751597,69.454796
751598,91.30677
751599,126.56037
751600,131.52158
751601,92.27412
751602,16.285341
751603,21.694561
751604,85.58953
751605,191.07205
751606,94.26956
751607,128.92798
751608,187.1172
751609,69.78235
751610,64.6286
751611,7.5394588
751612,76.38912
751613,181.13496
751614,40.651512
751615,28.235386
751616,169.0729
751617,105.09171
751618,20.999096
751619,105.83649
751620,107.004875
751621,20.261826
751622,49.736786
751623,93.38704
751624,4.321649
751625,48.83687
751626,8.1718025
751627,127.821075
751628,47.130028
751629,95.70635
751630,69.83378
751631,240.64783
751632,76.10722
751633,208.4779
751634,198.783
751635,243.77022
751636,26.805683
751637,113.15081
751638,97.82271
751639,59.458584
751640,150.36009
751641,79.00322
751642,107.100784
751643,142.36597
751644,9.195047
751645,10.402905
751646,44.355396
751647,153.58609
751648,180.35258
751649,29.99265
751650,72.10088
751651,85.798225
751652,9.366433
751653,31.85217
751654,92.81472
751655,111.95292
751656,12.823416
751657,110.67101
751658,76.66256
751659,6.8480763
751660,38.612328
751661,163.81564
751662,164.4929
751663,140.9971
751664,6.412147
751665,202.89185
751666,96.81672
751667,167.39606
751668,101.82685
751669,192.57738
751670,102.72585
751671,121.08489
751672,53.44775
751673,167.6026
751674,108.615265
751675,181.03038
751676,108.16808
751677,135.19821
751678,11.412645
751679,12.237564
751680,92.77944
751681,28.13187
751682,25.466078
751683,102.88947
751684,140.88121
751685,11.734202
751686,26.910025
751687,112.25659
751688,233.38875
751689,223.24019
751690,116.55367
751691,78.659676
751692,22.18237
751693,45.07753
751694,119.44563
751695,152.77307
751696,71.84479
751697,126.170555
751698,73.53819
751699,17.624573
751700,176.2263
751701,65.94783
751702,147.88437
751703,155.44482
751704,155.92683
751705,46.5539
751706,54.70714
751707,34.691765
751708,97.38974
751709,48.27048
751710,183.7642
751711,27.112827
751712,167.33914
751713,147.10066
751714,61.794647
751715,68.95196
751716,17.03891
751717,210.3291
751718,163.86565
751719,158.23824
751720,91.67423
751721,122.952515
751722,116.822075
751723,90.415596
751724,153.46475
751725,133.15987
751726,53.220566
751727,148.6404
751728,59.432194
751729,36.429638
751730,4.6873994
751731,106.78729
751732,78.443954
751733,41.4004
751734,199.96178
751735,85.21675
751736,171.46367
751737,47.802185
751738,9.957418
751739,200.97874
751740,212.98347
751741,68.95476
751742,59.890713
