id,Listening_Time_minutes
750262,57.12761
750263,56.687622
750264,29.40885
750265,76.39283
750266,14.500814
750267,18.399736
750268,5.3828263
750269,6.0762353
750270,43.866737
750271,58.442696
750272,2.2145028
750273,30.848623
750274,47.10473
750275,61.182365
750276,57.165943
750277,10.287702
750278,43.432335
750279,19.783037
750280,50.629337
750281,47.25245
750282,57.20382
750283,72.40371
750284,47.59516
750285,34.745995
750286,5.4169064
750287,76.36406
750288,33.469177
750289,7.241369
750290,59.843502
750291,57.9917
750292,78.21513
750293,77.471054
750294,64.19054
750295,49.142147
750296,29.76243
750297,9.919215
750298,50.67195
750299,85.276794
750300,54.3021
750301,15.137005
750302,33.99405
750303,15.512634
750304,50.973225
750305,81.31748
750306,59.3222
750307,15.891093
750308,61.035545
750309,16.561037
750310,13.227288
750311,60.955902
750312,61.755424
750313,77.11108
750314,65.15421
750315,4.9928055
750316,82.86667
750317,49.334724
750318,21.762562
750319,25.050976
750320,42.894737
750321,32.623825
750322,45.529297
750323,69.92227
750324,75.10974
750325,57.153614
750326,33.939663
750327,48.970196
750328,21.769463
750329,66.4862
750330,77.23788
750331,31.405687
750332,18.075064
750333,14.660857
750334,27.204996
750335,57.510063
750336,37.212944
750337,83.00518
750338,35.239166
750339,76.54931
750340,35.582546
750341,15.198244
750342,35.205547
750343,17.04503
750344,24.822487
750345,49.049004
750346,72.89079
750347,96.99363
750348,57.81904
750349,17.649418
750350,85.079994
750351,23.59
750352,72.02027
750353,46.757053
750354,58.88838
750355,39.875183
750356,94.06711
750357,38.997765
750358,68.69532
750359,62.61917
750360,66.03173
750361,46.669083
750362,15.736678
750363,70.00719
750364,32.437862
750365,85.72643
750366,47.348507
750367,66.13184
750368,73.28218
750369,58.687744
750370,75.7911
750371,18.863277
750372,49.250607
750373,19.835888
750374,59.031628
750375,44.82778
750376,17.858696
750377,67.82172
750378,49.49115
750379,9.705975
750380,20.221992
750381,16.767717
750382,78.5974
750383,52.36149
750384,80.851845
750385,39.5793
750386,41.601654
750387,8.621183
750388,23.442194
750389,21.478437
750390,50.261585
750391,20.513723
750392,75.29901
750393,9.2959
750394,58.655945
750395,58.07601
750396,42.417168
750397,14.293519
750398,78.2141
750399,34.444286
750400,15.812411
750401,74.27789
750402,85.584366
750403,19.29515
750404,19.027672
750405,19.213308
750406,20.540524
750407,41.761623
750408,70.27407
750409,18.046492
750410,52.89964
750411,35.62155
750412,26.215591
750413,35.73482
750414,52.039524
750415,61.206974
750416,75.36874
750417,69.63442
750418,32.843147
750419,32.314865
750420,57.832172
750421,50.7258
750422,7.75561
750423,45.988274
750424,51.090694
750425,74.46293
750426,70.14778
750427,3.8586464
750428,96.29498
750429,0.3538432
750430,64.26575
750431,46.34991
750432,49.391953
750433,23.962
750434,6.1251645
750435,75.03101
750436,58.193176
750437,43.64311
750438,48.62075
750439,16.168966
750440,42.914837
750441,1.0237105
750442,75.24346
750443,70.80522
750444,41.823853
750445,79.27798
750446,51.15409
750447,68.79844
750448,50.472637
750449,21.79595
750450,72.82171
750451,83.56165
750452,77.33069
750453,21.526754
750454,42.562794
750455,66.56866
750456,7.7445545
750457,29.106396
750458,46.0537
750459,19.095104
750460,10.011443
750461,80.22681
750462,53.854336
750463,95.46879
750464,37.830864
750465,73.837296
750466,6.088007
750467,41.302925
750468,47.69135
750469,17.291485
750470,56.9723
750471,19.613934
750472,48.580593
750473,14.166872
750474,27.70999
750475,2.7797348
750476,16.032568
750477,1.0081011
750478,35.868526
750479,15.45312
750480,4.430693
750481,52.523575
750482,78.30038
750483,60.732624
750484,75.52256
750485,35.089836
750486,68.63029
750487,72.83798
750488,28.263643
750489,82.24625
750490,61.3754
750491,33.95568
750492,54.69865
750493,31.57361
750494,88.86531
750495,42.82161
750496,84.710526
750497,31.839437
750498,2.8405044
750499,67.8923
750500,33.877274
750501,12.170819
750502,63.344784
750503,47.024292
750504,67.67635
750505,66.393684
750506,60.99139
750507,8.407264
750508,5.1291738
750509,48.072712
750510,62.709747
750511,35.33208
750512,3.775701
750513,29.105556
750514,60.642147
750515,4.5176044
750516,1.8376839
750517,55.201397
750518,77.465706
750519,67.12841
750520,27.849361
750521,87.43954
750522,51.122833
750523,7.1323323
750524,68.63152
750525,30.323597
750526,48.227947
750527,11.561564
750528,69.03063
750529,87.08185
750530,35.582775
750531,38.528896
750532,51.219807
750533,54.56759
750534,26.906633
750535,2.216833
750536,8.541578
750537,45.37344
750538,63.09171
750539,70.968025
750540,26.739511
750541,46.16287
750542,85.8293
750543,72.16629
750544,24.86067
750545,65.46025
750546,61.191856
750547,53.11891
750548,39.409737
750549,64.39729
750550,41.25066
750551,82.50397
750552,53.121124
750553,22.744173
750554,41.95989
750555,54.971317
750556,32.20288
750557,69.5879
750558,28.862537
750559,59.435738
750560,6.6785173
750561,56.170742
750562,99.17703
750563,74.13756
750564,5.4051657
750565,52.89322
750566,29.35676
750567,92.83168
750568,48.634956
750569,93.64817
750570,21.811388
750571,67.09758
750572,9.932043
750573,64.867905
750574,92.00697
750575,68.27705
750576,72.05986
750577,60.609886
750578,56.390167
750579,55.409313
750580,18.569092
750581,51.866386
750582,51.98505
750583,8.097912
750584,53.083076
750585,66.4343
750586,77.01786
750587,46.34964
750588,50.452686
750589,53.47032
750590,30.586403
750591,29.627907
750592,61.739628
750593,67.16386
750594,24.757929
750595,60.34963
750596,72.029175
750597,70.851524
750598,26.956802
750599,79.271194
750600,47.213173
750601,49.472816
750602,32.69005
750603,72.52349
750604,18.62951
750605,23.85343
750606,50.906048
750607,82.36501
750608,22.571785
750609,44.005768
750610,39.69416
750611,62.108948
750612,45.405983
750613,49.936523
750614,11.7705555
750615,74.29398
750616,30.892738
750617,78.977974
750618,55.154564
750619,75.987
750620,6.7024503
750621,59.445034
750622,19.359642
750623,58.8835
750624,58.090405
750625,78.42165
750626,11.540269
750627,29.228909
750628,70.82743
750629,32.040264
750630,8.800469
750631,19.757484
750632,71.42415
750633,46.37142
750634,80.692345
750635,73.297165
750636,43.144234
750637,50.030094
750638,18.413883
750639,75.77516
750640,60.021004
750641,32.55491
750642,73.52303
750643,27.798883
750644,83.61926
750645,61.73729
750646,17.773912
750647,59.644432
750648,60.762123
750649,68.8148
750650,65.73298
750651,42.5002
750652,56.64816
750653,16.571537
750654,1.8110317
750655,53.8402
750656,18.941427
750657,18.71168
750658,57.87111
750659,44.072395
750660,56.997833
750661,16.800379
750662,89.62382
750663,32.37538
750664,59.47899
750665,39.991673
750666,33.83956
750667,67.17404
750668,17.219398
750669,21.54697
750670,51.767605
750671,66.264046
750672,24.760958
750673,34.465683
750674,60.038345
750675,20.093378
750676,91.571686
750677,91.54782
750678,78.14091
750679,15.244378
750680,31.298668
750681,6.1397758
750682,53.50793
750683,54.850674
750684,54.7985
750685,48.673775
750686,8.143579
750687,54.122776
750688,86.48251
750689,13.203512
750690,4.6077156
750691,14.172856
750692,50.043324
750693,65.09474
750694,13.22132
750695,22.414482
750696,68.49635
750697,95.40265
750698,25.414824
750699,46.143646
750700,56.92
750701,59.171043
750702,51.181084
750703,44.616367
750704,70.90732
750705,58.764713
750706,47.63607
750707,36.04259
750708,64.63304
750709,34.806793
750710,75.27644
750711,28.005142
750712,24.342857
750713,12.531562
750714,69.376396
750715,56.963345
750716,53.492332
750717,84.12628
750718,81.0101
750719,16.767635
750720,76.80657
750721,60.44665
750722,36.15401
750723,19.111135
750724,12.009179
750725,2.0589359
750726,68.8573
750727,52.843834
750728,46.406174
750729,67.13384
750730,78.73899
750731,56.464306
750732,21.460114
750733,18.338058
750734,48.352512
750735,77.37693
750736,62.31658
750737,49.013786
750738,31.99384
750739,65.07977
750740,18.539999
750741,66.10335
750742,44.1696
750743,64.28483
750744,49.04021
750745,67.97162
750746,58.090294
750747,18.837923
750748,56.620426
750749,19.972855
750750,8.05162
750751,49.582623
750752,10.297584
750753,46.360657
750754,65.82347
750755,35.562836
750756,61.06376
750757,25.311996
750758,35.81273
750759,66.191414
750760,93.70193
750761,33.93548
750762,69.66133
750763,38.072845
750764,8.746443
750765,37.23002
750766,2.2832842
750767,49.544224
750768,33.43615
750769,15.639993
750770,83.75533
750771,48.023655
750772,60.275864
750773,62.27249
750774,6.331448
750775,70.48935
750776,28.640028
750777,63.880035
750778,71.369064
750779,7.2868943
750780,52.370075
750781,46.06021
750782,35.13766
750783,15.81028
750784,38.988926
750785,9.143815
750786,45.430817
750787,31.732962
750788,49.80374
750789,57.486847
750790,6.830229
750791,24.966835
750792,16.19927
750793,8.181162
750794,65.93242
750795,46.851944
750796,72.52882
750797,52.059784
750798,19.002918
750799,11.9673605
750800,22.206976
750801,15.817418
750802,37.740345
750803,92.23121
750804,83.71143
750805,66.18624
750806,54.705147
750807,49.32669
750808,80.39221
750809,43.287598
750810,28.287996
750811,38.613358
750812,69.21131
750813,47.753613
750814,23.804625
750815,44.366264
750816,66.91563
750817,57.92932
750818,9.78956
750819,49.16199
750820,45.947216
750821,40.36256
750822,14.776998
750823,54.03994
750824,62.690987
750825,80.6789
750826,87.08359
750827,0.24686177
750828,73.39393
750829,62.982788
750830,59.99198
750831,45.42368
750832,63.905598
750833,29.825542
750834,99.73678
750835,17.294771
750836,75.5095
750837,42.73662
750838,76.106285
750839,66.46887
750840,93.95823
750841,81.193184
750842,75.14691
750843,11.72758
750844,35.046585
750845,33.330006
750846,88.014145
750847,72.92811
750848,4.588038
750849,21.775845
750850,86.80954
750851,47.04794
750852,4.0066996
750853,82.47498
750854,56.932297
750855,54.413532
750856,48.251556
750857,39.4452
750858,77.70576
750859,28.352407
750860,35.4587
750861,31.750378
750862,45.865673
750863,57.855064
750864,31.570917
750865,64.23251
750866,56.8761
750867,5.504471
750868,61.366234
750869,73.12753
750870,44.73751
750871,26.873817
750872,79.65531
750873,41.045353
750874,72.87444
750875,15.553589
750876,43.785923
750877,54.86654
750878,42.57718
750879,36.197998
750880,20.842442
750881,8.480494
750882,12.366864
750883,73.77443
750884,47.03124
750885,53.39639
750886,60.014145
750887,14.888984
750888,79.65439
750889,20.37657
750890,44.31261
750891,48.037445
750892,96.329865
750893,19.846727
750894,54.953884
750895,48.488632
750896,32.246864
750897,66.7186
750898,60.422813
750899,71.854996
750900,3.0842807
750901,0.15616263
750902,78.6882
750903,4.67404
750904,16.002895
750905,52.16169
750906,43.763855
750907,46.19657
750908,74.87354
750909,55.10207
750910,56.548237
750911,49.05736
750912,18.670933
750913,64.03033
750914,41.29511
750915,20.11263
750916,27.818914
750917,50.687614
750918,36.63906
750919,27.797411
750920,64.81503
750921,17.773148
750922,49.990746
750923,19.905489
750924,92.129364
750925,55.06897
750926,69.93787
750927,50.30025
750928,46.829906
750929,83.39723
750930,35.85331
750931,58.675743
750932,52.764206
750933,76.134094
750934,38.773003
750935,34.495903
750936,18.232046
750937,81.53494
750938,78.993866
750939,90.716446
750940,88.79223
750941,49.424107
750942,54.642303
750943,75.485146
750944,0.7212561
750945,31.56122
750946,49.25406
750947,52.445564
750948,67.34255
750949,27.571842
750950,5.122294
750951,71.894165
750952,27.805885
750953,19.869057
750954,68.31316
750955,26.691225
750956,70.29638
750957,69.74802
750958,67.746155
750959,67.87438
750960,66.22806
750961,66.830696
750962,6.7746587
750963,42.481117
750964,68.43535
750965,64.85282
750966,92.61713
750967,21.75529
750968,20.982407
750969,20.325127
750970,62.129215
750971,45.907673
750972,65.81923
750973,24.660984
750974,27.46576
750975,46.677925
750976,51.134525
750977,67.714836
750978,8.939359
750979,65.86078
750980,46.555702
750981,29.11394
750982,70.784744
750983,13.838752
750984,31.16287
750985,84.73778
750986,59.383175
750987,58.623062
750988,53.102833
750989,65.56323
750990,79.86017
750991,98.18853
750992,82.42408
750993,41.374397
750994,83.66586
750995,67.16222
750996,8.484288
750997,61.645
750998,85.48209
750999,59.408333
751000,88.54409
751001,56.253773
751002,69.5775
751003,75.29912
751004,76.09547
751005,66.61285
751006,84.06741
751007,54.194565
751008,56.1042
751009,21.096836
751010,68.319885
751011,41.434677
751012,33.461624
751013,31.851494
751014,68.17907
751015,92.03802
751016,18.88217
751017,89.13023
751018,83.59369
751019,64.347404
751020,14.829744
751021,16.100975
751022,62.476883
751023,51.26443
751024,70.95371
751025,84.34855
751026,64.7154
751027,73.801125
751028,72.96845
751029,7.432324
751030,39.836975
751031,63.93336
751032,16.897804
751033,44.33428
751034,49.69585
751035,7.9795985
751036,78.684685
751037,61.874874
751038,9.408851
751039,74.89617
751040,51.5071
751041,9.20906
751042,74.31941
751043,75.68667
751044,23.112303
751045,62.602734
751046,52.93972
751047,15.88503
751048,53.95517
751049,59.07402
751050,36.90663
751051,11.453027
751052,35.73085
751053,26.680609
751054,56.650402
751055,38.15935
751056,54.033905
751057,94.28109
751058,42.53566
751059,80.76264
751060,51.162895
751061,43.69714
751062,57.38353
751063,15.511879
751064,13.222148
751065,46.250156
751066,18.941277
751067,36.869213
751068,12.923061
751069,44.61212
751070,100.13703
751071,59.778957
751072,75.9821
751073,62.569324
751074,50.56138
751075,47.490486
751076,51.07932
751077,7.9104776
751078,38.088326
751079,8.280806
751080,4.3677115
751081,65.584435
751082,57.40577
751083,52.17485
751084,44.542206
751085,2.7467048
751086,6.073288
751087,3.2344258
751088,69.55703
751089,28.766684
751090,68.13761
751091,20.081446
751092,48.748604
751093,62.265175
751094,69.06314
751095,81.54896
751096,75.11117
751097,70.3902
751098,40.561863
751099,20.602335
751100,25.185408
751101,43.227837
751102,21.478716
751103,68.53015
751104,16.535173
751105,34.3878
751106,0.21165922
751107,46.47009
751108,55.10686
751109,19.787575
751110,71.892044
751111,74.46662
751112,21.194553
751113,58.142403
751114,16.985348
751115,6.789891
751116,83.1941
751117,80.85031
751118,80.52312
751119,82.856705
751120,80.63494
751121,25.056738
751122,40.310204
751123,19.167007
751124,49.201515
751125,15.541531
751126,60.804886
751127,58.89296
751128,71.800156
751129,5.07106
751130,57.989338
751131,54.75802
751132,40.049503
751133,35.12671
751134,47.564583
751135,28.301376
751136,29.965498
751137,57.308464
751138,48.37496
751139,60.66406
751140,6.49154
751141,9.690026
751142,18.485027
751143,36.361435
751144,85.53478
751145,29.61924
751146,32.628548
751147,42.671562
751148,14.441882
751149,66.91553
751150,87.78256
751151,86.07967
751152,83.104515
751153,59.82207
751154,37.61728
751155,84.352615
751156,62.810158
751157,55.591675
751158,49.448547
751159,41.67451
751160,81.994194
751161,37.43647
751162,87.96015
751163,4.749362
751164,61.048992
751165,59.20794
751166,66.75156
751167,14.447115
751168,6.905485
751169,96.6781
751170,86.67984
751171,75.44785
751172,39.53346
751173,63.458603
751174,8.448514
751175,6.7699566
751176,62.68744
751177,10.338826
751178,31.466805
751179,19.31184
751180,32.83282
751181,75.94581
751182,85.50715
751183,40.532467
751184,4.151333
751185,62.87061
751186,27.24094
751187,22.086483
751188,35.510853
751189,14.926803
751190,78.010574
751191,83.824486
751192,37.181206
751193,31.514315
751194,87.91915
751195,36.702805
751196,56.32972
751197,70.80357
751198,54.814747
751199,62.890198
751200,76.53191
751201,66.16745
751202,50.185173
751203,10.622561
751204,65.673065
751205,16.178013
751206,34.084595
751207,15.374564
751208,20.669067
751209,12.246732
751210,19.261879
751211,51.23739
751212,25.22423
751213,42.163017
751214,59.55524
751215,8.971586
751216,84.294624
751217,18.394297
751218,78.09119
751219,1.0909764
751220,61.94261
751221,61.19484
751222,80.03329
751223,30.111599
751224,21.545382
751225,50.403835
751226,42.748913
751227,19.951836
751228,47.805122
751229,52.797413
751230,55.949738
751231,38.652626
751232,24.35586
751233,48.063198
751234,76.41894
751235,21.371492
751236,85.793686
751237,32.57076
751238,54.440617
751239,46.33596
751240,57.23426
751241,76.21428
751242,60.47793
751243,8.917903
751244,54.202522
751245,28.323858
751246,20.198076
751247,15.557272
751248,68.89162
751249,50.16306
751250,10.606201
751251,96.688705
751252,62.63283
751253,59.53749
751254,66.05113
751255,57.933987
751256,25.81628
751257,32.54906
751258,27.6083
751259,87.04281
751260,38.997948
751261,71.98033
751262,37.06987
751263,72.124146
751264,37.07608
751265,30.032969
751266,8.698367
751267,65.997246
751268,26.248932
751269,9.603842
751270,51.05688
751271,76.84202
751272,43.18329
751273,15.734836
751274,35.891735
751275,82.03138
751276,58.290398
751277,91.1528
751278,73.20701
751279,59.984253
751280,59.489952
751281,44.97238
751282,6.0193
751283,68.978836
751284,13.206124
751285,18.516386
751286,60.315838
751287,39.39678
751288,48.476776
751289,80.13726
751290,25.188515
751291,75.26334
751292,49.823055
751293,26.877415
751294,46.30968
751295,32.242588
751296,0.35262248
751297,46.915882
751298,50.374126
751299,41.55412
751300,48.36968
751301,25.763168
751302,15.725078
751303,9.054385
751304,53.04369
751305,51.401768
751306,16.616735
751307,33.364975
751308,5.0233645
751309,68.29943
751310,56.302597
751311,38.526054
751312,44.768593
751313,13.191521
751314,64.06423
751315,70.848404
751316,35.665638
751317,6.466454
751318,76.954865
751319,19.164068
751320,65.99487
751321,52.171753
751322,78.81782
751323,21.693317
751324,70.55104
751325,87.46826
751326,37.760284
751327,55.226986
751328,64.571556
751329,42.095272
751330,45.168404
751331,79.34195
751332,53.350243
751333,14.186578
751334,49.82065
751335,22.464926
751336,22.322573
751337,34.17872
751338,85.1239
751339,43.368477
751340,98.03033
751341,57.03595
751342,51.23472
751343,25.314596
751344,67.551956
751345,61.23239
751346,18.010094
751347,33.705433
751348,59.992146
751349,15.567675
751350,30.403141
751351,35.012344
751352,61.654858
751353,81.21509
751354,59.771366
751355,24.987295
751356,54.020355
751357,34.4578
751358,15.859092
751359,82.866516
751360,31.039692
751361,70.99999
751362,22.824453
751363,14.046537
751364,76.1548
751365,39.261044
751366,69.77169
751367,10.80433
751368,78.70325
751369,68.537025
751370,20.539463
751371,1.867401
751372,1.5243435
751373,21.542065
751374,8.8855295
751375,21.595999
751376,26.894997
751377,75.53432
751378,86.125
751379,14.664797
751380,75.973114
751381,22.126469
751382,71.752525
751383,71.77709
751384,19.62257
751385,63.656906
751386,35.651955
751387,12.622379
751388,51.91592
751389,69.09977
751390,26.988693
751391,47.298508
751392,72.39743
751393,53.6337
751394,45.43051
751395,48.40952
751396,29.468616
751397,37.22799
751398,33.089645
751399,92.227325
751400,39.417686
751401,74.592155
751402,47.278366
751403,84.04975
751404,85.71842
751405,52.71189
751406,75.98882
751407,52.40876
751408,46.289543
751409,16.722984
751410,20.67419
751411,17.884346
751412,17.96559
751413,33.77587
751414,31.670622
751415,25.710016
751416,34.528267
751417,81.90811
751418,55.873604
751419,26.029907
751420,21.568338
751421,43.302742
751422,7.003362
751423,37.236267
751424,61.902424
751425,31.245886
751426,20.457005
751427,10.995686
751428,53.634193
751429,42.482697
751430,12.203
751431,70.02627
751432,57.149094
751433,12.903802
751434,40.172943
751435,54.836117
751436,32.87059
751437,54.044044
751438,57.477135
751439,73.90482
751440,53.686897
751441,53.622196
751442,54.62384
751443,67.240135
751444,4.4914684
751445,52.439846
751446,16.007912
751447,58.60234
751448,64.34828
751449,75.49423
751450,40.862686
751451,45.502316
751452,99.22831
751453,24.605095
751454,17.028194
751455,95.04506
751456,56.667103
751457,46.03718
751458,43.00867
751459,45.02729
751460,74.50162
751461,24.914608
751462,27.153696
751463,21.370533
751464,73.67723
751465,67.17147
751466,55.13169
751467,55.565907
751468,54.853413
751469,76.71625
751470,27.520235
751471,59.681126
751472,82.160904
751473,20.049585
751474,19.196602
751475,18.145573
751476,68.994064
751477,42.21306
751478,39.766533
751479,46.88629
751480,35.037384
751481,12.477106
751482,75.96579
751483,59.86655
751484,55.427635
751485,28.734852
751486,61.96727
751487,83.31437
751488,12.9908495
751489,51.817886
751490,9.009254
751491,6.4779587
751492,21.854866
751493,8.356068
751494,86.21604
751495,60.921204
751496,70.725655
751497,33.87129
751498,20.350807
751499,6.313591
751500,30.84719
751501,54.383358
751502,52.984894
751503,59.250465
751504,79.266624
751505,54.465294
751506,69.43956
751507,54.034256
751508,71.55982
751509,16.472425
751510,78.74501
751511,46.725372
751512,19.669714
751513,64.90355
751514,20.409176
751515,61.756535
751516,19.537376
751517,77.249176
751518,88.88018
751519,20.132956
751520,68.33583
751521,70.21806
751522,32.25829
751523,67.24607
751524,48.805687
751525,84.489235
751526,36.412304
751527,60.014687
751528,69.55534
751529,44.023575
751530,17.517431
751531,57.905727
751532,42.681774
751533,12.3961525
751534,34.247074
751535,81.35824
751536,8.349829
751537,68.22488
751538,46.027863
751539,55.00628
751540,10.698519
751541,0.47823912
751542,30.357853
751543,70.39229
751544,35.35441
751545,58.933975
751546,64.00622
751547,48.073578
751548,34.085636
751549,49.88687
751550,7.451068
751551,85.25974
751552,68.372086
751553,18.091314
751554,74.09187
751555,7.5933495
751556,45.675816
751557,17.051214
751558,59.739975
751559,13.12978
751560,71.86402
751561,90.0225
751562,29.77593
751563,26.678806
751564,49.416824
751565,29.192902
751566,17.04937
751567,19.6087
751568,83.928505
751569,71.35991
751570,70.83074
751571,70.59593
751572,64.908356
751573,66.852806
751574,66.61961
751575,53.68187
751576,68.88263
751577,79.99368
751578,5.53155
751579,13.293636
751580,19.54052
751581,10.512414
751582,46.757427
751583,34.667343
751584,47.89298
751585,36.928997
751586,19.215971
751587,9.604463
751588,89.31147
751589,54.841335
751590,28.71236
751591,8.928636
751592,34.982796
751593,39.29764
751594,91.81547
751595,25.927887
751596,15.300228
751597,45.172306
751598,82.86152
751599,19.485157
751600,42.01914
751601,23.12986
751602,54.842144
751603,74.81615
751604,71.49855
751605,52.074474
751606,57.33995
751607,18.629814
751608,23.353573
751609,59.926693
751610,44.75049
751611,69.637215
751612,12.14661
751613,54.01737
751614,79.62086
751615,4.385003
751616,31.57539
751617,42.173923
751618,44.29303
751619,46.669254
751620,28.35145
751621,8.720653
751622,67.71048
751623,6.3204994
751624,96.73318
751625,18.20812
751626,6.9012947
751627,81.3568
751628,48.099304
751629,29.654331
751630,47.305595
751631,46.484245
751632,75.93226
751633,45.008553
751634,55.09059
751635,46.729805
751636,88.47348
751637,66.518135
751638,16.73497
751639,86.17976
751640,11.247441
751641,8.834207
751642,35.74508
751643,79.11898
751644,50.865246
751645,63.003464
751646,5.5676723
751647,30.73328
751648,15.853561
751649,76.78098
751650,47.8811
751651,31.375252
751652,53.562588
751653,28.50702
751654,4.921364
751655,16.458357
751656,46.73529
751657,46.109665
751658,49.978928
751659,36.490204
751660,51.021908
751661,39.623535
751662,19.97486
751663,50.394936
751664,97.77875
751665,50.035698
751666,37.347923
751667,79.77001
751668,16.175983
751669,16.08979
751670,48.39569
751671,54.949127
751672,55.044205
751673,44.83135
751674,11.075093
751675,53.89925
751676,54.23724
751677,34.391235
751678,8.884249
751679,76.1594
751680,54.938988
751681,40.47776
751682,65.90464
751683,35.705032
751684,41.652905
751685,52.127808
751686,27.935032
751687,20.441132
751688,50.38124
751689,49.107994
751690,35.538864
751691,63.04917
751692,66.65984
751693,12.206771
751694,43.129166
751695,53.076492
751696,24.5363
751697,52.16758
751698,51.67646
751699,19.37611
751700,15.6706085
751701,83.8622
751702,75.73586
751703,25.203197
751704,96.38679
751705,64.55547
751706,64.82967
751707,83.04357
751708,73.61069
751709,53.430206
751710,59.38225
751711,50.362057
751712,30.280434
751713,71.917854
751714,86.85648
751715,49.676544
751716,75.40218
751717,28.40803
751718,50.446465
751719,53.75071
751720,74.04258
751721,13.08773
751722,53.679104
751723,13.220823
751724,30.396101
751725,6.390177
751726,32.76052
751727,-0.031455513
751728,16.809671
751729,16.668833
751730,32.573845
751731,59.553226
751732,76.78142
751733,80.82576
751734,54.56961
751735,49.281776
751736,77.38705
751737,12.862375
751738,32.158707
751739,42.675316
